datetime,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_solar_total_forecast_mw
2023-03-02 12:00:00,33374.5,13479.4,7545.25,21024.65
2023-03-02 13:00:00,33209.75,13748.125,7439.5,21187.625
2023-03-02 14:00:00,32541.75,13517.675,7503.5,21021.175
2023-03-02 15:00:00,32209.0,13253.25,7858.25,21111.5
2023-03-02 16:00:00,32144.25,11968.5,8093.5,20062.0
2023-03-02 17:00:00,32374.25,8606.1,8187.25,16793.35
2023-03-02 18:00:00,32925.75,3121.225,8205.0,11326.224999999999
2023-03-02 19:00:00,35509.75,656.3,8532.75,9189.05
2023-03-02 20:00:00,36829.0,384.975,8734.0,9118.975
2023-03-02 21:00:00,35919.5,416.675,8774.75,9191.425
2023-03-02 22:00:00,32958.0,440.1,8687.75,9127.85
2023-03-02 23:00:00,29617.0,328.975,8575.0,8903.975
2023-03-03 00:00:00,27392.75,115.1,8274.0,8389.1
2023-03-03 01:00:00,25494.75,67.55,8050.0,8117.549999999999
2023-03-03 02:00:00,24331.0,102.35,7838.0,7940.35
2023-03-03 03:00:00,23852.75,100.1,7825.25,7925.35
2023-03-03 04:00:00,23726.5,86.75,7956.0,8042.75
2023-03-03 05:00:00,24397.75,71.825,8125.5,8197.325
2023-03-03 06:00:00,27598.75,48.225,8163.0,8211.225
2023-03-03 07:00:00,32039.5,121.475,8148.0,8269.475
2023-03-03 08:00:00,34145.25,1949.0,8137.25,10086.25
2023-03-03 09:00:00,34419.25,6964.125,7866.0,14830.125
2023-03-03 10:00:00,34023.5,11367.025,7479.0,18846.025
2023-03-03 11:00:00,33353.25,13074.6,7025.25,20099.85
2023-03-03 12:00:00,32873.5,13467.875,6545.75,20013.625
2023-03-03 13:00:00,32486.0,13566.15,6170.5,19736.65
2023-03-03 14:00:00,31853.5,13580.05,5917.25,19497.3
2023-03-03 15:00:00,31212.75,13034.85,5929.75,18964.6
2023-03-03 16:00:00,31044.25,11680.85,6016.5,17697.35
2023-03-03 17:00:00,31203.25,8110.425,6061.25,14171.675
2023-03-03 18:00:00,31770.75,2959.925,6292.25,9252.175
2023-03-03 19:00:00,34291.5,626.5,6733.25,7359.75
2023-03-03 20:00:00,35367.75,328.1,6838.0,7166.1
2023-03-03 21:00:00,34553.75,436.475,6871.75,7308.225
2023-03-03 22:00:00,31748.25,366.575,6840.5,7207.075
2023-03-03 23:00:00,28925.25,328.175,6683.0,7011.175
2023-03-04 00:00:00,27061.0,56.875,6445.75,6502.625
2023-03-04 01:00:00,25308.5,37.8,6097.5,6135.3
2023-03-04 02:00:00,23838.0,14.125,5728.5,5742.625
2023-03-04 03:00:00,23054.5,12.975000000000001,5368.5,5381.475
2023-03-04 04:00:00,22690.5,10.675,5094.75,5105.425
2023-03-04 05:00:00,22630.5,9.1,5001.5,5010.6
2023-03-04 06:00:00,23440.25,10.45,4963.0,4973.45
2023-03-04 07:00:00,24609.0,78.15,4948.25,5026.4
2023-03-04 08:00:00,25724.75,1904.1,4841.5,6745.6
2023-03-04 09:00:00,27499.25,7168.625,4487.0,11655.625
2023-03-04 10:00:00,28471.75,11604.325,4168.0,15772.325
2023-03-04 11:00:00,28293.75,13633.7,3900.75,17534.45
2023-03-04 12:00:00,27912.0,14103.475,3583.0,17686.475
2023-03-04 13:00:00,27842.25,14286.95,3336.75,17623.7
2023-03-04 14:00:00,27613.5,14303.475,3248.5,17551.975
2023-03-04 15:00:00,26657.5,13857.625,3273.0,17130.625
2023-03-04 16:00:00,26163.5,12275.275,3389.5,15664.775
2023-03-04 17:00:00,26363.5,8449.75,3557.5,12007.25
2023-03-04 18:00:00,27041.75,2999.2,3802.75,6801.95
2023-03-04 19:00:00,29412.0,624.125,4025.0,4649.125
2023-03-04 20:00:00,30961.25,372.575,3963.25,4335.825
2023-03-04 21:00:00,30976.0,455.275,3755.75,4211.025
2023-03-04 22:00:00,29067.5,397.25,3614.0,4011.25
2023-03-04 23:00:00,26724.5,306.9,3438.5,3745.4
2023-03-05 00:00:00,24568.0,104.35,2662.5,2766.85
2023-03-05 01:00:00,22779.25,90.575,2431.25,2521.8250000000003
2023-03-05 02:00:00,21451.75,80.3,2378.25,2458.55
2023-03-05 03:00:00,20756.25,68.625,2378.0,2446.625
2023-03-05 04:00:00,20446.5,58.175,2515.0,2573.175
2023-03-05 05:00:00,20461.25,40.275,2591.75,2632.025
2023-03-05 06:00:00,21020.5,33.425,2702.25,2735.675
2023-03-05 07:00:00,21639.75,85.625,2606.5,2692.125
2023-03-05 08:00:00,22069.25,1500.625,2394.0,3894.625
2023-03-05 09:00:00,23693.75,4750.8,2009.25,6760.05
2023-03-05 10:00:00,25230.25,6800.825000000001,1895.0,8695.825
2023-03-05 11:00:00,25377.5,7693.25,2022.0,9715.25
2023-03-05 12:00:00,25153.75,7708.6,2268.25,9976.85
2023-03-05 13:00:00,25324.5,6884.175,2554.0,9438.175
2023-03-05 14:00:00,25345.0,6159.825,2878.0,9037.825
2023-03-05 15:00:00,24379.0,5379.725,3206.75,8586.475
2023-03-05 16:00:00,23989.25,4153.65,3300.5,7454.15
2023-03-05 17:00:00,24301.75,2375.725,3375.0,5750.725
2023-03-05 18:00:00,25427.25,667.475,3430.5,4097.975
2023-03-05 19:00:00,28460.75,213.5,3448.0,3661.5
2023-03-05 20:00:00,30467.5,64.475,3575.5,3639.975
2023-03-05 21:00:00,30472.25,78.875,3717.75,3796.625
2023-03-05 22:00:00,28661.25,76.85,3972.75,4049.6000000000004
2023-03-05 23:00:00,26218.0,81.325,4172.25,4253.575
2023-03-06 00:00:00,24193.75,0.0,4432.75,4432.75
2023-03-06 01:00:00,22569.5,0.0,4894.75,4894.75
2023-03-06 02:00:00,21662.75,0.0,5215.25,5215.25
2023-03-06 03:00:00,21242.5,0.0,5621.25,5621.25
2023-03-06 04:00:00,21333.25,0.0,6100.5,6100.5
2023-03-06 05:00:00,22285.75,0.0,6511.0,6511.0
2023-03-06 06:00:00,25609.5,0.0,6818.5,6818.5
2023-03-06 07:00:00,30036.75,28.775000000000002,6603.25,6632.025
2023-03-06 08:00:00,32378.75,981.375,6710.25,7691.625
2023-03-06 09:00:00,32916.5,3425.2,6882.75,10307.95
2023-03-06 10:00:00,32865.0,5988.775,7322.5,13311.275
2023-03-06 11:00:00,32304.0,7049.0,7927.75,14976.75
2023-03-06 12:00:00,31976.5,7372.375,8548.25,15920.625
2023-03-06 13:00:00,31931.75,7270.275,9017.75,16288.025
2023-03-06 14:00:00,31790.25,6767.775,9067.25,15835.025
2023-03-06 15:00:00,31059.0,5745.075,9110.5,14855.575
2023-03-06 16:00:00,30920.25,4271.35,8596.25,12867.6
2023-03-06 17:00:00,31136.25,2352.4,7820.25,10172.65
2023-03-06 18:00:00,31652.25,635.5,6696.5,7332.0
2023-03-06 19:00:00,33870.75,215.5,6559.75,6775.25
2023-03-06 20:00:00,35221.0,2.7,6815.0,6817.7
2023-03-06 21:00:00,34168.5,137.975,7135.75,7273.725
2023-03-06 22:00:00,31125.5,156.175,7435.75,7591.925
2023-03-06 23:00:00,28029.5,77.875,7753.0,7830.875
2023-03-07 00:00:00,25863.25,0.2,7360.0,7360.2
2023-03-07 01:00:00,24235.0,0.3,7880.25,7880.55
2023-03-07 02:00:00,23164.0,0.1,8400.25,8400.35
2023-03-07 03:00:00,22777.25,0.0,9029.0,9029.0
2023-03-07 04:00:00,22705.25,0.0,9595.5,9595.5
2023-03-07 05:00:00,23447.25,0.0,10199.75,10199.75
2023-03-07 06:00:00,26324.75,0.025,10686.75,10686.775
2023-03-07 07:00:00,30257.75,29.075000000000003,11213.0,11242.075
2023-03-07 08:00:00,32113.0,872.725,11753.25,12625.975
2023-03-07 09:00:00,32303.0,3199.125,12205.75,15404.875
2023-03-07 10:00:00,31953.25,5663.95,13103.25,18767.2
2023-03-07 11:00:00,31498.75,7079.5,14108.25,21187.75
2023-03-07 12:00:00,31123.75,7864.099999999999,15017.0,22881.100000000002
2023-03-07 13:00:00,30900.75,8191.125,15428.0,23619.125
2023-03-07 14:00:00,30486.0,8160.724999999999,15776.5,23937.225
2023-03-07 15:00:00,30004.25,7539.799999999999,15960.25,23500.050000000003
2023-03-07 16:00:00,29804.5,6351.15,15580.25,21931.4
2023-03-07 17:00:00,30112.0,3667.375,14886.75,18554.125
2023-03-07 18:00:00,30557.25,1112.375,14103.5,15215.875
2023-03-07 19:00:00,33048.5,97.25,13856.0,13953.25
2023-03-07 20:00:00,34611.25,58.575,13744.75,13803.325
2023-03-07 21:00:00,33547.75,61.775,13748.0,13809.775
2023-03-07 22:00:00,30468.75,59.875,14114.0,14173.875
2023-03-07 23:00:00,27367.0,7.199999999999999,14602.5,14609.7
2023-03-08 00:00:00,25515.25,2.75,14929.0,14931.75
2023-03-08 01:00:00,23990.5,0.85,15078.5,15079.35
2023-03-08 02:00:00,22970.75,1.225,15034.75,15035.975
2023-03-08 03:00:00,22542.5,4.0,14926.5,14930.5
2023-03-08 04:00:00,22421.25,1.8250000000000002,14845.0,14846.825
2023-03-08 05:00:00,23153.75,2.85,14797.0,14799.85
2023-03-08 06:00:00,25944.25,3.3,14806.75,14810.05
2023-03-08 07:00:00,29865.5,77.725,14841.0,14918.725
2023-03-08 08:00:00,31357.25,883.8499999999999,14877.75,15761.6
2023-03-08 09:00:00,31214.25,3191.975,14957.25,18149.225
2023-03-08 10:00:00,30872.25,5403.675,15322.25,20725.925
2023-03-08 11:00:00,30277.0,6743.475,15762.5,22505.975
2023-03-08 12:00:00,30090.5,7693.225,16106.25,23799.475
2023-03-08 13:00:00,30002.25,8184.049999999999,16424.0,24608.05
2023-03-08 14:00:00,29666.25,8048.175,16712.75,24760.925
2023-03-08 15:00:00,29156.75,7620.475,16993.75,24614.225
2023-03-08 16:00:00,29074.25,6446.725,16882.0,23328.725
2023-03-08 17:00:00,29373.5,3994.95,16631.25,20626.2
2023-03-08 18:00:00,29810.75,1230.0,16203.5,17433.5
2023-03-08 19:00:00,32199.5,161.2,15772.25,15933.45
2023-03-08 20:00:00,33760.5,40.725,15440.75,15481.475
2023-03-08 21:00:00,32732.0,63.6,15249.5,15313.1
2023-03-08 22:00:00,29703.75,59.275,14989.5,15048.775
2023-03-08 23:00:00,26828.5,6.3,14682.75,14689.05
2023-03-09 00:00:00,25183.5,9.0,14542.25,14551.25
2023-03-09 01:00:00,23665.25,8.9,14353.75,14362.65
2023-03-09 02:00:00,22708.0,8.875,14147.25,14156.125
2023-03-09 03:00:00,22291.0,8.850000000000001,13974.75,13983.599999999999
2023-03-09 04:00:00,22256.25,8.85,13909.75,13918.6
2023-03-09 05:00:00,22878.5,8.8,13898.5,13907.3
2023-03-09 06:00:00,25534.0,7.025,13952.5,13959.525
2023-03-09 07:00:00,29162.25,80.625,14284.25,14364.875
2023-03-09 08:00:00,30561.5,647.25,14643.75,15291.0
2023-03-09 09:00:00,30589.75,2381.55,14955.25,17336.8
2023-03-09 10:00:00,30346.25,3987.95,15876.5,19864.45
2023-03-09 11:00:00,29929.5,5466.675,16763.25,22229.925
2023-03-09 12:00:00,29736.5,6512.975,17422.0,23934.975
2023-03-09 13:00:00,29688.5,7297.3,17945.0,25242.3
2023-03-09 14:00:00,29313.0,7496.675,18432.0,25928.675
2023-03-09 15:00:00,28803.5,7206.375,18715.75,25922.125
2023-03-09 16:00:00,28638.0,6624.35,18824.75,25449.1
2023-03-09 17:00:00,28867.25,4516.9,18743.0,23259.9
2023-03-09 18:00:00,29267.75,1485.825,18522.5,20008.325
2023-03-09 19:00:00,31505.5,168.82500000000002,18400.0,18568.825
2023-03-09 20:00:00,32939.5,75.45,18366.75,18442.2
2023-03-09 21:00:00,31985.25,77.625,18494.0,18571.625
2023-03-09 22:00:00,29059.5,60.425000000000004,18730.75,18791.175000000003
2023-03-09 23:00:00,26363.0,28.1,18880.25,18908.35
2023-03-10 00:00:00,24850.25,0.30000000000000004,18414.25,18414.55
2023-03-10 01:00:00,23449.75,0.0,18270.0,18270.0
2023-03-10 02:00:00,22533.5,0.0,18047.5,18047.5
2023-03-10 03:00:00,22138.0,0.0,17918.75,17918.75
2023-03-10 04:00:00,22077.75,0.0,17804.75,17804.75
2023-03-10 05:00:00,22689.25,0.0,17527.25,17527.25
2023-03-10 06:00:00,25276.0,0.0,17102.75,17102.75
2023-03-10 07:00:00,28750.25,84.1,16871.25,16955.35
2023-03-10 08:00:00,30096.0,1622.375,16575.5,18197.875
2023-03-10 09:00:00,30250.75,5206.275,16443.75,21650.025
2023-03-10 10:00:00,30164.25,8664.875,16352.0,25016.875
2023-03-10 11:00:00,29865.75,10775.225,16188.5,26963.725
2023-03-10 12:00:00,29636.25,11815.675,16124.75,27940.425
2023-03-10 13:00:00,29497.75,12373.875,16162.25,28536.125
2023-03-10 14:00:00,28973.0,12166.2,16213.75,28379.95
2023-03-10 15:00:00,28175.75,11284.4,16303.75,27588.15
2023-03-10 16:00:00,27859.5,9595.475,16287.75,25883.225
2023-03-10 17:00:00,28000.25,6675.825000000001,16071.5,22747.325
2023-03-10 18:00:00,28271.25,2469.7,15828.25,18297.949999999997
2023-03-10 19:00:00,30330.5,487.05,16055.75,16542.8
2023-03-10 20:00:00,31457.75,237.45,16337.0,16574.45
2023-03-10 21:00:00,30686.5,166.025,16571.5,16737.525
2023-03-10 22:00:00,28089.0,139.975,16696.0,16835.975
2023-03-10 23:00:00,25712.25,98.675,16737.5,16836.175
2023-03-11 00:00:00,24697.25,25.2,15687.0,15712.2
2023-03-11 01:00:00,23176.0,20.95,15552.0,15572.95
2023-03-11 02:00:00,22016.25,20.675,15418.25,15438.925
2023-03-11 03:00:00,21347.75,8.325,15327.75,15336.075
2023-03-11 04:00:00,20971.5,3.525,15401.25,15404.775
2023-03-11 05:00:00,20865.25,1.15,15435.5,15436.65
2023-03-11 06:00:00,21452.0,0.6499999999999999,15444.75,15445.4
2023-03-11 07:00:00,22243.25,98.15,15378.0,15476.15
2023-03-11 08:00:00,23147.25,1747.125,15261.5,17008.625
2023-03-11 09:00:00,24630.5,5254.025,14949.75,20203.775
2023-03-11 10:00:00,25530.25,8630.6,15015.25,23645.85
2023-03-11 11:00:00,25272.0,10454.1,15085.75,25539.85
2023-03-11 12:00:00,25003.75,11398.25,15132.0,26530.25
2023-03-11 13:00:00,25077.25,12298.025,15220.0,27518.025
2023-03-11 14:00:00,24827.5,11889.875,15382.75,27272.625
2023-03-11 15:00:00,23863.0,11213.675,15381.25,26594.925
2023-03-11 16:00:00,23406.25,9841.525,14979.5,24821.025
2023-03-11 17:00:00,23518.5,6486.7,14414.75,20901.45
2023-03-11 18:00:00,23963.5,2426.7,13679.75,16106.45
2023-03-11 19:00:00,26010.0,406.1,13267.5,13673.6
2023-03-11 20:00:00,27387.25,169.8,12870.25,13040.05
2023-03-11 21:00:00,27486.25,285.275,12406.75,12692.025
2023-03-11 22:00:00,25706.0,242.5,12027.0,12269.5
2023-03-11 23:00:00,23828.75,212.875,11640.75,11853.625
2023-03-12 00:00:00,22325.25,66.725,10334.75,10401.475
2023-03-12 01:00:00,20897.0,40.75,9863.0,9903.75
2023-03-12 02:00:00,19816.5,43.15,9426.0,9469.15
2023-03-12 03:00:00,19217.25,42.925,8977.75,9020.675
2023-03-12 04:00:00,18884.25,25.65,8588.25,8613.9
2023-03-12 05:00:00,18857.0,11.475,8102.25,8113.725
2023-03-12 06:00:00,19335.0,10.65,7636.0,7646.65
2023-03-12 07:00:00,19652.25,170.225,6848.0,7018.225
2023-03-12 08:00:00,19972.5,2060.6,5885.0,7945.6
2023-03-12 09:00:00,21244.25,6378.25,5116.0,11494.25
2023-03-12 10:00:00,22376.25,10276.875,4777.75,15054.625
2023-03-12 11:00:00,22847.25,12260.575,4759.75,17020.324999999997
2023-03-12 12:00:00,22916.75,12944.975,4738.75,17683.725
2023-03-12 13:00:00,23190.75,13336.85,4703.0,18039.85
2023-03-12 14:00:00,23225.75,12840.675,4695.75,17536.425
2023-03-12 15:00:00,22111.0,11884.475,4708.75,16593.225
2023-03-12 16:00:00,21648.5,10156.8,4689.5,14846.3
2023-03-12 17:00:00,21812.25,7103.55,4772.25,11875.8
2023-03-12 18:00:00,22750.25,2814.25,5173.75,7988.0
2023-03-12 19:00:00,25224.75,574.3,6112.25,6686.549999999999
2023-03-12 20:00:00,27123.5,287.52500000000003,6877.75,7165.275000000001
2023-03-12 21:00:00,26906.25,317.675,7598.75,7916.425
2023-03-12 22:00:00,25258.5,280.575,7934.75,8215.325
2023-03-12 23:00:00,23242.25,197.0,8214.25,8411.25
2023-03-13 00:00:00,21620.25,76.85,8327.5,8404.349999999999
2023-03-13 01:00:00,20513.25,48.1,8391.25,8439.35
2023-03-13 02:00:00,19901.25,44.975,8322.75,8367.725
2023-03-13 03:00:00,19596.75,31.85,8319.5,8351.35
2023-03-13 04:00:00,19726.0,32.75,8336.25,8369.0
2023-03-13 05:00:00,20550.75,20.425,8422.25,8442.675
2023-03-13 06:00:00,23530.75,17.35,8707.5,8724.85
2023-03-13 07:00:00,27127.0,191.925,9094.5,9286.425
2023-03-13 08:00:00,28943.25,2202.5,9409.25,11611.75
2023-03-13 09:00:00,29201.75,6652.1,9358.25,16010.35
2023-03-13 10:00:00,28870.0,10565.85,10237.0,20802.85
2023-03-13 11:00:00,28502.75,12151.15,11714.75,23865.9
2023-03-13 12:00:00,28348.0,12560.375,13217.0,25777.375
2023-03-13 13:00:00,28257.75,12426.2,14699.25,27125.45
2023-03-13 14:00:00,27779.75,11752.225,16157.25,27909.475
2023-03-13 15:00:00,27334.5,11059.65,17230.75,28290.4
2023-03-13 16:00:00,27272.25,9893.275,17968.5,27861.775
2023-03-13 17:00:00,27573.0,7077.799999999999,18517.0,25594.8
2023-03-13 18:00:00,27986.75,2786.95,18782.75,21569.7
2023-03-13 19:00:00,30158.25,468.29999999999995,18744.25,19212.55
2023-03-13 20:00:00,31671.5,235.6,18587.25,18822.85
2023-03-13 21:00:00,30606.25,174.025,18249.75,18423.775
2023-03-13 22:00:00,27726.0,157.375,17928.25,18085.625
2023-03-13 23:00:00,24996.5,137.275,17627.25,17764.525
2023-03-14 00:00:00,23915.0,116.67500000000001,17013.25,17129.925
2023-03-14 01:00:00,22712.0,71.525,16529.75,16601.275
2023-03-14 02:00:00,21901.0,73.2,15912.5,15985.7
2023-03-14 03:00:00,21578.0,63.575,15162.5,15226.074999999999
2023-03-14 04:00:00,21617.5,43.3,14324.75,14368.05
2023-03-14 05:00:00,22189.25,27.2,13481.5,13508.7
2023-03-14 06:00:00,24812.0,16.4,12727.5,12743.9
2023-03-14 07:00:00,27970.75,210.72500000000002,12046.25,12256.975
2023-03-14 08:00:00,29191.0,2610.825,11137.0,13747.825
2023-03-14 09:00:00,29208.25,7637.825,10718.25,18356.075
2023-03-14 10:00:00,28951.5,11547.15,10983.0,22530.15
2023-03-14 11:00:00,28515.25,13464.0,11285.25,24749.25
2023-03-14 12:00:00,28477.75,13997.325,11410.0,25407.325
2023-03-14 13:00:00,28380.25,14221.35,11486.0,25707.35
2023-03-14 14:00:00,27985.75,13735.8,11614.5,25350.3
2023-03-14 15:00:00,27370.25,12791.375,11727.0,24518.375
2023-03-14 16:00:00,27348.75,10960.875,11568.75,22529.625
2023-03-14 17:00:00,27638.25,7989.85,11040.0,19029.85
2023-03-14 18:00:00,28040.5,3344.8,9826.75,13171.55
2023-03-14 19:00:00,30497.5,752.85,8740.25,9493.1
2023-03-14 20:00:00,32239.0,455.075,7662.25,8117.325
2023-03-14 21:00:00,31083.25,544.875,6688.75,7233.625
2023-03-14 22:00:00,28174.5,455.475,5994.75,6450.225
2023-03-14 23:00:00,25395.5,399.925,5525.0,5924.925
2023-03-15 00:00:00,24076.75,146.4,4429.0,4575.4
2023-03-15 01:00:00,22799.25,107.625,4254.75,4362.375
2023-03-15 02:00:00,21962.0,63.325,4060.5,4123.825
2023-03-15 03:00:00,21627.25,35.75,3982.75,4018.5
2023-03-15 04:00:00,21602.75,18.55,3897.25,3915.8
2023-03-15 05:00:00,22179.75,22.525,3849.5,3872.025
2023-03-15 06:00:00,24810.75,5.15,3840.0,3845.15
2023-03-15 07:00:00,27806.0,459.15,3657.0,4116.15
2023-03-15 08:00:00,29097.25,3056.3,3400.5,6456.8
2023-03-15 09:00:00,28913.25,8339.775000000001,3104.0,11443.775
2023-03-15 10:00:00,28491.25,12146.725,2948.25,15094.975
2023-03-15 11:00:00,27976.75,14135.4,2885.25,17020.65
2023-03-15 12:00:00,27888.5,14547.525,2842.0,17389.525
2023-03-15 13:00:00,27814.75,14726.125,2766.0,17492.125
2023-03-15 14:00:00,27599.25,14401.35,2687.0,17088.35
2023-03-15 15:00:00,27037.25,13694.825,2602.0,16296.825
2023-03-15 16:00:00,26892.0,11695.225,2563.0,14258.225
2023-03-15 17:00:00,27181.75,8645.775,2567.5,11213.275
2023-03-15 18:00:00,27479.0,3725.85,2737.25,6463.1
2023-03-15 19:00:00,29546.75,654.95,3111.25,3766.2
2023-03-15 20:00:00,31406.25,407.525,3575.5,3983.025
2023-03-15 21:00:00,30587.5,459.275,4119.0,4578.275
2023-03-15 22:00:00,27986.5,376.675,4661.0,5037.675
2023-03-15 23:00:00,25396.75,350.425,5301.75,5652.175
2023-03-16 00:00:00,23974.0,282.975,6201.75,6484.725
2023-03-16 01:00:00,22707.25,203.2,6707.0,6910.2
2023-03-16 02:00:00,21895.0,125.0,7383.75,7508.75
2023-03-16 03:00:00,21591.75,92.425,7794.75,7887.175
2023-03-16 04:00:00,21644.0,60.525,8103.5,8164.025
2023-03-16 05:00:00,22232.25,36.2,8528.75,8564.95
2023-03-16 06:00:00,24706.75,51.55,8977.5,9029.05
2023-03-16 07:00:00,27656.0,367.42499999999995,9093.0,9460.425
2023-03-16 08:00:00,28886.25,2944.65,9102.5,12047.15
2023-03-16 09:00:00,28752.75,8023.75,8527.0,16550.75
2023-03-16 10:00:00,28376.0,11792.6,8792.75,20585.35
2023-03-16 11:00:00,28173.0,13305.05,9504.25,22809.3
2023-03-16 12:00:00,28276.5,13606.675,10267.75,23874.425
2023-03-16 13:00:00,28245.25,13612.65,10988.5,24601.15
2023-03-16 14:00:00,27798.5,12971.75,11407.75,24379.5
2023-03-16 15:00:00,27234.75,11876.1,12077.0,23953.1
2023-03-16 16:00:00,27180.25,9717.15,12297.25,22014.4
2023-03-16 17:00:00,27497.0,6505.75,12547.0,19052.75
2023-03-16 18:00:00,27520.0,2579.95,12517.0,15096.95
2023-03-16 19:00:00,29695.25,568.325,12410.5,12978.825
2023-03-16 20:00:00,31410.0,304.375,11989.25,12293.625
2023-03-16 21:00:00,30505.25,357.075,11621.75,11978.825
2023-03-16 22:00:00,27924.25,314.55,11665.0,11979.55
2023-03-16 23:00:00,25423.75,164.575,11862.25,12026.825
2023-03-17 00:00:00,23963.75,138.75,12061.5,12200.25
2023-03-17 01:00:00,22648.75,78.85,11901.5,11980.35
2023-03-17 02:00:00,21815.25,62.9,11619.5,11682.4
2023-03-17 03:00:00,21476.75,51.025000000000006,11437.0,11488.025000000001
2023-03-17 04:00:00,21489.5,33.85,11216.5,11250.349999999999
2023-03-17 05:00:00,22064.5,16.525,10933.0,10949.525000000001
2023-03-17 06:00:00,24642.5,7.95,10788.0,10795.95
2023-03-17 07:00:00,27689.75,230.25,10750.5,10980.75
2023-03-17 08:00:00,28839.75,1855.8000000000002,10700.5,12556.3
2023-03-17 09:00:00,28590.0,5517.8,10784.75,16302.55
2023-03-17 10:00:00,28295.25,8585.925,11096.25,19682.175
2023-03-17 11:00:00,27927.0,10593.35,11312.75,21906.1
2023-03-17 12:00:00,27852.5,11272.35,11605.0,22877.35
2023-03-17 13:00:00,27689.0,11534.65,11977.0,23511.65
2023-03-17 14:00:00,27292.5,11061.1,12189.75,23250.85
2023-03-17 15:00:00,26723.75,10361.9,12517.0,22878.9
2023-03-17 16:00:00,26504.5,8716.5,12393.25,21109.75
2023-03-17 17:00:00,26728.75,6088.075,11863.5,17951.575
2023-03-17 18:00:00,26858.25,2252.05,11250.25,13502.3
2023-03-17 19:00:00,28762.25,532.4,10704.0,11236.4
2023-03-17 20:00:00,30089.75,191.6,10415.0,10606.6
2023-03-17 21:00:00,29482.25,201.425,10316.25,10517.675
2023-03-17 22:00:00,26990.25,183.325,10223.5,10406.825
2023-03-17 23:00:00,24859.0,53.5,10079.0,10132.5
2023-03-18 00:00:00,24041.5,93.65,9226.5,9320.15
2023-03-18 01:00:00,22623.5,93.075,8789.5,8882.575
2023-03-18 02:00:00,21577.75,70.1,8449.0,8519.099999999999
2023-03-18 03:00:00,20953.5,51.7,8114.75,8166.45
2023-03-18 04:00:00,20654.0,26.375,7864.75,7891.125
2023-03-18 05:00:00,20583.25,6.6,7599.75,7606.35
2023-03-18 06:00:00,21100.0,7.8,7345.5,7353.3
2023-03-18 07:00:00,21389.25,258.85,7048.25,7307.1
2023-03-18 08:00:00,22319.75,2049.05,6764.0,8813.05
2023-03-18 09:00:00,24027.0,5912.125,6461.75,12373.875
2023-03-18 10:00:00,25022.0,8830.3,6275.0,15105.3
2023-03-18 11:00:00,24884.75,10495.325,6234.25,16729.575
2023-03-18 12:00:00,24679.5,10813.7,6129.5,16943.199999999997
2023-03-18 13:00:00,24741.25,10380.125,6230.0,16610.125
2023-03-18 14:00:00,24473.0,10017.15,6302.0,16319.15
2023-03-18 15:00:00,23443.75,9259.125,6385.25,15644.375
2023-03-18 16:00:00,22932.25,7969.425,6552.0,14521.425
2023-03-18 17:00:00,23085.75,5758.875,6668.0,12426.875
2023-03-18 18:00:00,23336.0,2209.375,6403.5,8612.875
2023-03-18 19:00:00,25180.75,451.54999999999995,6256.75,6708.3
2023-03-18 20:00:00,26870.5,80.225,6392.0,6472.225
2023-03-18 21:00:00,26917.5,202.175,6266.0,6468.175
2023-03-18 22:00:00,25307.5,228.675,5995.75,6224.425
2023-03-18 23:00:00,23553.0,224.5,5760.25,5984.75
2023-03-19 00:00:00,22187.25,65.89999999999999,6265.0,6330.9
2023-03-19 01:00:00,20827.25,42.2,6266.25,6308.45
2023-03-19 02:00:00,19887.75,42.275,6311.5,6353.775
2023-03-19 03:00:00,19343.25,37.25,6152.25,6189.5
2023-03-19 04:00:00,19098.25,22.775,6030.25,6053.025
2023-03-19 05:00:00,19127.25,9.774999999999999,5918.0,5927.775
2023-03-19 06:00:00,19552.5,9.05,5783.0,5792.05
2023-03-19 07:00:00,19576.5,313.1,5655.0,5968.1
2023-03-19 08:00:00,20162.0,3032.75,5459.25,8492.0
2023-03-19 09:00:00,21435.75,8372.8,5267.5,13640.3
2023-03-19 10:00:00,22428.25,12090.025,4937.75,17027.775
2023-03-19 11:00:00,22725.0,13928.150000000001,4489.5,18417.65
2023-03-19 12:00:00,22724.25,14326.075,3991.5,18317.575
2023-03-19 13:00:00,23096.75,14297.3,3604.0,17901.3
2023-03-19 14:00:00,22945.25,13904.875,3449.75,17354.625
2023-03-19 15:00:00,22016.0,12720.625,3316.75,16037.375
2023-03-19 16:00:00,21541.0,11082.95,3192.75,14275.7
2023-03-19 17:00:00,21773.75,7886.7,3238.25,11124.95
2023-03-19 18:00:00,22622.75,3501.05,3356.75,6857.799999999999
2023-03-19 19:00:00,25055.5,593.025,3600.0,4193.025
2023-03-19 20:00:00,27168.0,438.85,3671.75,4110.6
2023-03-19 21:00:00,26998.0,453.525,3606.0,4059.525
2023-03-19 22:00:00,25552.75,445.025,3459.25,3904.275
2023-03-19 23:00:00,23518.75,383.75,3298.25,3682.0
2023-03-20 00:00:00,21575.25,253.25,2757.25,3010.5
2023-03-20 01:00:00,20453.25,204.65,2711.75,2916.4
2023-03-20 02:00:00,19765.75,144.025,2664.25,2808.275
2023-03-20 03:00:00,19480.0,81.875,2626.5,2708.375
